Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos,RES_Annual_0m,RES_Annual_50m,RES_Annual_75m,RES_Annual_100m,RES_Annual_0-75m,RES_Annual_0-100m,RES_Annual_0-200m,RES_jan-mar_0m,RES_jan-mar_50m,RES_jan-mar_75m,RES_jan-mar_100m,RES_jan-mar_0-75m,RES_jan-mar_0-100m,RES_jan-mar_0-200m,RES_jul-sep_0m,RES_jul-sep_50m,RES_jul-sep_75m,RES_jul-sep_100m,RES_jul-sep_0-75m,RES_jul-sep_0-100m,RES_jul-sep_0-200m
0,0.003,0.055,0.005,0.018,0.003,0.063,0.006,0,0.076,0.011,0.029,0.006,0.051,0.289,0,0.043,0,0.058,0.003,0.151,0.029,0,0.005,0.002,0.077,0.017,24.1393,23.3019,22.4383,21.5862,24.7972,24.3626,23.5025,20.894,21.5397,21.3476,21.0416,22.7653,22.5654,22.0774,27.7284,24.8209,23.0765,21.7868,26.861,26.0272,24.6707
0.002,0.005,0.046,0.009,0.018,0.002,0.048,0.005,0,0.041,0.007,0.028,0,0.034,0.319,0,0.051,0.002,0.035,0.018,0.113,0.023,0,0.007,0,0.16,0.027,24.2763,23.4033,22.5291,21.672,24.7859,24.3691,23.5978,21.093,21.6482,21.4465,21.1368,22.8476,22.6673,22.2749,27.8,24.9259,23.1691,21.8743,26.8747,26.0691,24.8057
0,0.003,0.05,0.002,0.036,0.008,0.032,0.006,0,0.056,0.011,0.029,0.014,0.038,0.299,0,0.07,0,0.059,0.003,0.091,0.027,0,0.006,0,0.137,0.023,24.3918,23.4112,22.527,21.6803,24.5077,24.1097,23.4147,21.2883,21.6716,21.4716,21.1763,22.5841,22.4463,22.153,27.8471,24.9228,23.1543,21.8759,26.6884,25.8879,24.6933
0,0.029,0.034,0,0.083,0.015,0.031,0,0,0.042,0.01,0.046,0.013,0.041,0.299,0,0.039,0.002,0.031,0.007,0.139,0.023,0,0.007,0,0.07,0.039,24.354,23.2223,22.331,21.5113,23.4759,23.0517,22.4091,21.2867,21.504,21.3222,21.0594,21.4526,21.3843,21.2125,27.8025,24.6954,22.9191,21.6828,25.7093,24.7908,23.6184
0,0.013,0.016,0,0.063,0.014,0.05,0,0,0.031,0.023,0.056,0.013,0.027,0.331,0,0.038,0.007,0.016,0.004,0.121,0.027,0,0.004,0,0.137,0.009,24.359,23.2235,22.3317,21.5122,23.4759,23.0517,22.4091,21.2946,21.5061,21.3244,21.0618,21.4526,21.3843,21.2125,27.805,24.6957,22.919,21.6833,25.7093,24.7908,23.6184
0,0.035,0.017,0.002,0.09,0.017,0.007,0.003,0,0.012,0.024,0.066,0.01,0.033,0.365,0,0.051,0.009,0.016,0.004,0.064,0.015,0,0.012,0.001,0.123,0.024,24.4699,23.117,22.1956,21.3957,22.9378,22.4552,21.7773,21.4954,21.4566,21.2879,21.0494,20.7762,20.7169,20.5499,27.8506,24.5051,22.707,21.5223,25.0743,24.0439,22.8359
0,0.04,0.016,0,0.13,0.023,0.018,0,0,0.016,0.024,0.061,0.023,0.031,0.306,0,0.034,0.003,0.043,0.006,0.121,0.005,0,0.01,0,0.064,0.026,24.5771,23.0938,22.1409,21.3411,23.1663,22.6548,21.9385,21.6554,21.4973,21.3332,21.0922,21.0578,20.9845,20.7724,27.914,24.3891,22.5775,21.4263,25.1774,24.1542,22.9529
0,0.018,0.012,0,0.074,0.012,0.008,0,0,0.012,0.006,0.008,0.018,0.072,0.389,0,0.064,0,0.076,0.008,0.092,0.016,0,0.012,0,0.053,0.05,25.2505,23.8429,22.8895,22.0528,24.1213,23.6395,22.9049,22.5578,22.2977,22.1139,21.8264,22.1209,22.025,21.7493,28.2787,25.1486,23.3537,22.1711,26.0293,25.0619,23.86
0,0,0,0.008982036,0.00998004,0.129740519,0,0.498003992,0.00998004,0,0.186626747,0.000998004,0,0,0.023952096,0,0,0,0.018962076,0,0.006986028,0.002994012,0.003992016,0,0,0.089820359,0.008982036,14.501,13.1474,12.4135,12.0845,13.6118,13.2372,12.8278,12.034,11.9588,11.9386,11.9222,11.9533,11.948,11.9326,17.6716,14.063,12.5251,12.0574,15.4427,14.5379,13.6808
0,0.001970443,0.002955665,0.001970443,0.050246305,0.284729064,0,0.427586207,0.004926108,0,0.099507389,0,0,0,0.016748768,0,0.002955665,0,0.013793103,0,0,0.008866995,0,0,0,0.054187192,0.02955665,16.3464,14.8598,14.028,13.6094,15.2395,14.8094,14.3098,13.7666,13.6643,13.6028,13.5372,13.4733,13.4482,13.3735,19.7152,15.6055,14.0545,13.5452,17.0747,16.0933,15.1424
0,0,0.005982054,0.002991027,0.055832502,0.181455633,0,0.200398804,0.010967099,0,0.226321037,0.036889332,0,0,0.092721834,0,0.005982054,0,0.010967099,0,0,0.016949153,0.013958126,0,0,0.131605184,0.006979063,16.6255,15.1907,14.2115,13.7165,15.5459,15.063,14.4842,14.0466,13.8985,13.8289,13.7452,13.7943,13.7581,13.638,19.6996,16.1013,14.2419,13.614,17.414,16.3962,15.3499
0.001984127,0.006944444,0.014880952,0.010912698,0.061507937,0.236111111,0,0.270833333,0.009920635,0,0.179563492,0.005952381,0.001984127,0,0.051587302,0.003968254,0.001984127,0,0.02281746,0.003968254,0.006944444,0.006944444,0.010912698,0,0,0.075396825,0.014880952,16.7037,15.2702,14.2836,13.7829,15.6541,15.1689,14.5878,14.1227,13.9719,13.9009,13.8153,13.9239,13.8874,13.7626,19.7803,16.1845,14.3139,13.6807,17.4808,16.4646,15.4242
0,0.005976096,0.011952191,0.018924303,0.066733068,0.168326693,0,0.235059761,0.018924303,0,0.225099602,0.008964143,0,0,0.060756972,0,0,0,0.011952191,0,0.002988048,0.005976096,0.021912351,0,0,0.118525896,0.017928287,16.7037,15.2702,14.2836,13.7829,15.6541,15.1689,14.5878,14.1227,13.9719,13.9009,13.8153,13.9239,13.8874,13.7626,19.7803,16.1845,14.3139,13.6807,17.4808,16.4646,15.4242
0.002938296,0.006856024,0.016650343,0.002938296,0.054848188,0.29970617,0,0.301665034,0,0,0.13222331,0.002938296,0.002938296,0,0.042115573,0.006856024,0.002938296,0,0.032321254,0.006856024,0.009794319,0.006856024,0,0,0,0.032321254,0.036238981,16.7037,15.2702,14.2836,13.7829,15.6541,15.1689,14.5878,14.1227,13.9719,13.9009,13.8153,13.9239,13.8874,13.7626,19.7803,16.1845,14.3139,13.6807,17.4808,16.4646,15.4242
0,0,0.007920792,0.007920792,0.00990099,0.291089109,0,0.320792079,0.003960396,0,0.166336634,0,0,0,0.05049505,0.003960396,0,0,0.013861386,0.003960396,0.011881188,0.011881188,0.007920792,0,0,0.07029703,0.017821782,16.75,15.3172,14.3264,13.8225,15.6541,15.1689,14.5878,14.1678,14.0155,13.9436,13.8569,13.9239,13.8874,13.7626,19.8285,16.2335,14.3567,13.7205,17.4808,16.4646,15.4242
0,0.006012024,0,0.006012024,0,0.073146293,0,0.043086172,0.018036072,0,0.583166333,0.006012024,0,0,0.007014028,0.003006012,0.012024048,0,0.022044088,0,0.06012024,0.0250501,0.084168337,0,0,0.04509018,0.006012024,17.6587,16.1616,15.2504,14.739,15.4395,15.1808,14.8532,15.1951,15.0509,14.9831,14.8374,14.4123,14.4108,14.3623,20.3122,16.7685,15.1826,14.5611,15.7744,15.2931,14.7949
0,0.002002002,0,0.016016016,0.004004004,0.076076076,0.001001001,0.021021021,0.016016016,0,0.648648649,0,0,0.001001001,0.019019019,0.004004004,0.028028028,0,0.016016016,0,0.063063063,0.02002002,0.032032032,0,0,0.032032032,0,17.6974,16.2055,15.2891,14.7743,15.4395,15.1808,14.8532,15.2345,15.089,15.0206,14.8737,14.4123,14.4108,14.3623,20.3478,16.82,15.2238,14.5983,15.7744,15.2931,14.7949
0,0.013292434,0,0.013292434,0.026584867,0.066462168,0.010224949,0.056237219,0.013292434,0,0.206543967,0.026584867,0,0.007157464,0.016359918,0.020449898,0.132924335,0,0.026584867,0,0.039877301,0.007157464,0.096114519,0.033742331,0,0.166666667,0.020449898,17.8322,16.3627,15.4254,14.8977,16.0798,15.7557,15.331,15.3722,15.2215,15.1515,15.0003,14.8773,14.8524,14.7507,20.4742,17.0106,15.3711,14.7299,16.7349,16.1349,15.479
0,0.006276151,0,0.003138075,0,0.038702929,0,0.093096234,0.014644351,0,0.345188285,0.006276151,0,0.003138075,0.009414226,0,0.017782427,0,0,0,0.027196653,0.035564854,0.207112971,0.048117155,0,0.144351464,0,17.1204,15.6259,14.7353,14.2495,15.384,15.0589,14.8017,14.6456,14.5134,14.4505,14.3276,14.3031,14.2825,14.2467,19.8403,16.2549,14.6713,14.0717,15.9518,15.3263,14.8917
0,0.019172553,0,0.004036327,0.055499495,0.228052472,0,0.298688194,0.004036327,0,0.06962664,0.034308779,0,0,0.074672048,0.007063572,0.041372351,0.001009082,0.106962664,0,0.00605449,0.007063572,0.007063572,0.011099899,0,0.013118063,0.011099899,17.0265,15.6004,14.636,14.1261,16.0896,15.6171,15.0415,14.5099,14.3657,14.2992,14.1903,14.3898,14.3562,14.2279,19.8683,16.413,14.6294,13.9892,17.6725,16.7067,15.7095
0,0.008359457,0,0,0.011494253,0.095088819,0.006269592,0.081504702,0.011494253,0,0.439916405,0.026123302,0,0,0.008359457,0,0.029258098,0,0.006269592,0,0.0553814,0.014629049,0.081504702,0.026123302,0,0.098223615,0,17.6861,16.1981,15.2796,14.7643,15.4395,15.1808,14.8532,15.223,15.0775,15.0093,14.863,14.4123,14.4108,14.3623,20.3382,16.8188,15.216,14.5893,15.7744,15.2931,14.7949
0,0.102822581,0,0.019153226,0.043346774,0.321572581,0,0.189516129,0,0,0.019153226,0,0,0,0.010080645,0.022177419,0.146169355,0,0.099798387,0,0.004032258,0.01108871,0,0,0,0.001008065,0.010080645,17.0778,15.6504,14.6891,14.1782,16.0554,15.5885,15.0204,14.5679,14.424,14.3576,14.2457,14.3806,14.3472,14.2201,19.8975,16.4487,14.6778,14.0377,17.5966,16.644,15.6619
0,0.013471503,0,0.024870466,0.05492228,0.111917098,0,0.230051813,0.002072539,0,0.256994819,0.038341969,0,0.004145078,0.029015544,0.002072539,0.009326425,0,0.022797927,0,0.029015544,0.022797927,0.015544041,0.01865285,0,0.106735751,0.007253886,17.138,15.6599,14.7549,14.2628,15.4738,15.1235,14.7055,14.6608,14.5262,14.4628,14.3406,14.2854,14.2618,14.164,19.8636,16.3189,14.7001,14.0912,16.2053,15.5225,14.8461
0,0.012295082,0,0.016393443,0.00204918,0.080942623,0,0.088114754,0.005122951,0.005122951,0.387295082,0.021516393,0,0,0.019467213,0,0.045081967,0,0.012295082,0,0.057377049,0.019467213,0.082991803,0.030737705,0,0.092213115,0.021516393,17.7337,16.2422,15.3237,14.8071,15.4395,15.1808,14.8532,15.2714,15.1249,15.0561,14.9076,14.4123,14.4108,14.3623,20.3807,16.8568,15.2588,14.6315,15.7744,15.2931,14.7949
0,0.020325203,0,0.010162602,0.012195122,0.094512195,0.00101626,0.153455285,0,0.00304878,0.305894309,0.031504065,0,0.00101626,0.045731707,0.012195122,0.087398374,0.005081301,0.019308943,0,0.016260163,0.018292683,0.010162602,0.038617886,0,0.086382114,0.027439024,17.8469,16.4088,15.4495,14.9118,16.2859,15.9343,15.4759,15.386,15.2325,15.1621,15.0129,14.9842,14.9559,14.8455,20.4989,17.1088,15.411,14.7545,17.1343,16.472,15.7451
0,0.036144578,0,0.016064257,0.020080321,0.209839357,0.001004016,0.105421687,0,0.001004016,0.13253012,0.044176707,0,0.010040161,0.077309237,0.017068273,0.088353414,0.004016064,0.076305221,0,0.031124498,0.001004016,0.016064257,0.024096386,0,0.044176707,0.044176707,17.8042,16.3658,15.4079,14.8722,16.3774,16.0132,15.5388,15.3416,15.1891,15.1191,14.9718,15.0271,14.9976,14.8834,20.4614,17.0672,15.3696,14.7147,17.3177,16.626,15.8658
0,0.001998002,0.002997003,0.015984016,0.025974026,0.111888112,0,0.347652348,0.024975025,0,0.258741259,0.006993007,0,0,0.022977023,0.000999001,0,0,0.016983017,0.000999001,0.007992008,0.00999001,0.013986014,0,0,0.11988012,0.008991009,14.5702,13.2511,12.5036,12.1651,13.6851,13.3075,12.8938,12.1306,12.0488,12.0248,12.0025,12.04,12.028,12.0052,17.7175,14.1784,12.6185,12.1426,15.4638,14.5623,13.6999
0,0.032921811,0,0.08436214,0.034979424,0.137860082,0.00617284,0.172839506,0.016460905,0,0.125514403,0.131687243,0,0.004115226,0.057613169,0.004115226,0,0.008230453,0.008230453,0,0.008230453,0.016460905,0.020576132,0.012345679,0,0.076131687,0.041152263,16.0073,14.8069,14.2327,13.8898,15.4656,15.1669,14.8136,13.7042,13.6067,13.579,13.5388,13.7583,13.7418,13.7175,19.3234,15.7763,14.5256,14.0245,17.3456,16.5648,15.7791
0,0.033,0,0.084,0.035,0.138,0.031,0.148,0.016,0,0.126,0.132,0,0.004,0.058,0.004,0,0.008,0.008,0,0.008,0.016,0.021,0.012,0,0.076,0.042,16.0073,14.8069,14.2327,13.8898,15.4656,15.1669,14.8136,13.7042,13.6067,13.579,13.5388,13.7583,13.7418,13.7175,19.3234,15.7763,14.5256,14.0245,17.3456,16.5648,15.7791
0.012974052,0.00499002,0,0.00998004,0.086826347,0.099800399,0,0.00499002,0,0,0.012974052,0.083832335,0.00499002,0.017964072,0.429141717,0.00499002,0.00499002,0.050898204,0.002994012,0,0.037924152,0,0,0.01497006,0,0.111776447,0.002994012,23.4714,22.3894,21.4222,20.6287,22.8046,22.3709,21.6414,21.1944,21.0881,21.0311,20.7984,21.1857,21.1531,20.8276,25.8831,23.2824,21.5525,20.5884,24.2804,23.4764,22.4054
0.014527845,0.004842615,0,0.00968523,0.082324455,0.094430993,0,0.004842615,0,0,0.02905569,0.089588378,0.004842615,0.01937046,0.404358354,0.004842615,0.004842615,0.050847458,0.002421308,0,0.036319613,0.004842615,0,0.016949153,0,0.104116223,0.016949153,23.4714,22.3894,21.4222,20.6287,22.8046,22.3709,21.6414,21.1944,21.0881,21.0311,20.7984,21.1857,21.1531,20.8276,25.8831,23.2824,21.5525,20.5884,24.2804,23.4764,22.4054
0,0.003125,0.003125,0,0.00625,0.178125,0.153125,0.38125,0.046875,0,0.071875,0.0125,0,0,0,0.00625,0,0,0,0,0,0,0.01875,0,0,0.1,0.01875,19.1926,17.6458,17.7809,17.4737,13.0428,12.7145,12.4132,14.1769,15.7388,16.5772,16.7693,10.1434,10.4015,10.6356,24.867,18.8193,18.3475,17.7278,15.2039,14.2361,13.5122
0,0.01994302,0.001424501,0,0.018518519,0.230769231,0.011396011,0.317663818,0.133903134,0,0.213675214,0.004273504,0.001424501,0,0.005698006,0,0.001424501,0,0,0,0,0,0.005698006,0,0,0.01994302,0.014245014,10.0306,8.90714,8.41481,8.09397,10.4355,10.2454,9.91615,7.83488,7.70674,7.68489,7.63767,9.05157,9.05901,8.97874,13.1092,9.79593,8.75827,8.29581,11.9892,11.4526,10.7756
0,0.021645022,0.001443001,0,0.018759019,0.229437229,0.044733045,0.287157287,0.135642136,0,0.215007215,0.005772006,0.001443001,0,0.005772006,0,0.001443001,0,0,0,0,0,0.004329004,0,0,0.018759019,0.008658009,10.0306,8.90714,8.41481,8.09397,10.4355,10.2454,9.91615,7.83488,7.70674,7.68489,7.63767,9.05157,9.05901,8.97874,13.1092,9.79593,8.75827,8.29581,11.9892,11.4526,10.7756
0,0.057906459,0.082405345,0,0.037861915,0.100222717,0.071269488,0.028953229,0.004454343,0.048997773,0.204899777,0.040089087,0.006681514,0.004454343,0.16481069,0.020044543,0.06013363,0,0.002227171,0,0.013363029,0.013363029,0,0,0.002227171,0.0155902,0.020044543,21.779,20.4176,19.7096,19.1188,22.0845,21.7435,21.2072,18.167,18.199,18.3136,18.3175,19.4037,19.3782,19.334,25.9864,22.3586,20.5889,19.4788,24.9428,24.0538,22.8621
0,0.059734513,0.07300885,0,0.039823009,0.099557522,0.075221239,0.024336283,0,0.048672566,0.234513274,0.011061947,0.006637168,0,0.168141593,0.015486726,0.064159292,0,0.002212389,0,0.017699115,0.004424779,0,0,0.002212389,0.015486726,0.037610619,21.779,20.4176,19.7096,19.1188,22.0845,21.7435,21.2072,18.167,18.199,18.3136,18.3175,19.4037,19.3782,19.334,25.9864,22.3586,20.5889,19.4788,24.9428,24.0538,22.8621
0.002398082,0.021582734,0.091127098,0,0.026378897,0.151079137,0.100719424,0.055155875,0,0.045563549,0.268585132,0.033573141,0.004796163,0,0.127098321,0.014388489,0.021582734,0,0.004796163,0,0.019184652,0.002398082,0,0,0.002398082,0,0.007194245,21.3409,19.8892,19.2894,18.7577,22.4291,22.1039,21.5698,17.577,17.7119,17.9373,17.9883,19.7417,19.7105,19.6483,25.7133,21.704,20.0977,19.0832,25.2489,24.4445,23.324
0.002994012,0.026946108,0.111776447,0,0.02994012,0.172654691,0.097804391,0.067864271,0.002994012,0.048902196,0.178642715,0.021956088,0.00499002,0,0.144710579,0.015968064,0.0249501,0,0.00499002,0,0.018962076,0,0,0,0.002994012,0.002994012,0.016966068,21.3409,19.8892,19.2894,18.7577,22.4291,22.1039,21.5698,17.577,17.7119,17.9373,17.9883,19.7417,19.7105,19.6483,25.7133,21.704,20.0977,19.0832,25.2489,24.4445,23.324
0.002673797,0.026737968,0.109625669,0,0.029411765,0.168449198,0.082887701,0.085561497,0.002673797,0.050802139,0.173796791,0.021390374,0.005347594,0,0.14171123,0.016042781,0.024064171,0,0.005347594,0,0.018716578,0,0,0,0.002673797,0.002673797,0.029411765,21.3409,19.8892,19.2894,18.7577,22.4291,22.1039,21.5698,17.577,17.7119,17.9373,17.9883,19.7417,19.7105,19.6483,25.7133,21.704,20.0977,19.0832,25.2489,24.4445,23.324
0,0.037280702,0.019736842,0,0.072368421,0.067982456,0.074561404,0.043859649,0.002192982,0.032894737,0.118421053,0.063596491,0.006578947,0.004385965,0.228070175,0.037280702,0.054824561,0,0.015350877,0.004385965,0.021929825,0.00877193,0,0,0.002192982,0.072368421,0.010964912,21.3278,19.862,19.2706,18.7425,22.4754,22.1495,21.6138,17.5514,17.6984,17.9304,17.9831,19.8122,19.7796,19.7126,25.7142,21.6533,20.0646,19.0596,25.2766,24.4795,23.3658
0,0.037199125,0.019693654,0,0.072210066,0.067833698,0.078774617,0.037199125,0,0.030634573,0.129102845,0.035010941,0.006564551,0,0.231947484,0.035010941,0.056892779,0,0.015317287,0.004376368,0.024070022,0.006564551,0,0,0.002188184,0.074398249,0.035010941,21.3095,19.842,19.2544,18.7283,22.4754,22.1495,21.6138,17.5275,17.6782,17.9141,17.9687,19.8122,19.7796,19.7126,25.7022,21.6314,20.0478,19.0454,25.2766,24.4795,23.3658
0,0.053789731,0.075794621,0,0.056234719,0.149144254,0.085574572,0.058679707,0.002444988,0.017114914,0.156479218,0.039119804,0.009779951,0.009779951,0.158924205,0.017114914,0.04400978,0,0.002444988,0.004889976,0.012224939,0.012224939,0,0,0,0.017114914,0.017114915,21.623,20.1746,19.5274,18.9685,22.219,21.8909,21.3704,17.9313,18.0254,18.1985,18.2224,19.5296,19.5062,19.4608,25.9162,21.9775,20.3176,19.2769,25.0469,24.2191,23.1049
0,0.049627792,0.076923077,0,0.054590571,0.151364764,0.076923077,0.066997519,0.00248139,0.014888337,0.171215881,0.014888337,0.009925558,0.007444169,0.161290323,0.012406948,0.049627792,0,0.00248139,0.004962779,0.012406948,0.004962779,0,0,0,0.012406948,0.042183623,21.623,20.1746,19.5274,18.9685,22.219,21.8909,21.3704,17.9313,18.0254,18.1985,18.2224,19.5296,19.5062,19.4608,25.9162,21.9775,20.3176,19.2769,25.0469,24.2191,23.1049
0.002347418,0.072769953,0.037558686,0,0.058685446,0.098591549,0.072769953,0.03286385,0,0.044600939,0.154929577,0.039906103,0.007042254,0.009389671,0.185446009,0.037558685,0.046948357,0,0.009389671,0.004694836,0.023474178,0.002347418,0,0.002347418,0,0.046948357,0.009389671,21.2342,19.7482,19.1816,18.6658,22.5281,22.2003,21.6606,17.42,17.5966,17.8519,17.9142,19.8931,19.858,19.7844,25.6627,21.5094,19.9604,18.9756,25.2989,24.507,23.3974
0.002364066,0.073286052,0.040189125,0,0.059101655,0.101654846,0.061465721,0.054373522,0,0.042553191,0.158392435,0.026004728,0.007092199,0.002364066,0.191489362,0.030732861,0.054373522,0,0.007092199,0.002364066,0.023640662,0,0,0,0,0.044917258,0.016548463,21.2342,19.7482,19.1816,18.6658,22.5281,22.2003,21.6606,17.42,17.5966,17.8519,17.9142,19.8931,19.858,19.7844,25.6627,21.5094,19.9604,18.9756,25.2989,24.507,23.3974
0,0.00678733,0.074660634,0,0.00678733,0.28280543,0.248868778,0.21719457,0.013574661,0.022624434,0.029411765,0.004524887,0.027149321,0,0.011312217,0.00678733,0.00678733,0,0.009049774,0,0,0,0,0,0,0.022624434,0.009049774,19.7132,18.1434,18.1036,17.7478,16.5906,15.9296,15.1517,14.9964,16.2044,16.8937,17.0531,13.6439,13.5536,13.373,25.0833,19.4125,18.6909,17.9962,19.2366,17.8667,16.5002
0,0.044315992,0.075144508,0,0.113680154,0.063583815,0.082851638,0,0,0.034682081,0.065510597,0.019267823,0.030828516,0,0.32177264,0.009633911,0.026974952,0,0,0.001926782,0.044315992,0.003853565,0,0,0.001926782,0.040462428,0.019267822,24.0489,22.7529,21.8623,21.083,22.7354,22.2773,21.6405,20.9222,21.0464,20.9011,20.6828,20.7174,20.657,20.5086,27.6037,24.1645,22.3877,21.2139,24.8373,23.8236,22.6472
0,0.042296073,0.073514602,0,0.116817724,0.062437059,0.074521652,0,0,0.036253776,0.068479355,0.020140987,0.032225579,0,0.336354481,0.010070493,0.028197382,0,0,0.002014099,0.04632427,0.004028197,0,0,0.002014099,0.042296073,0.002014099,24.0489,22.7529,21.8623,21.083,22.7354,22.2773,21.6405,20.9222,21.0464,20.9011,20.6828,20.7174,20.657,20.5086,27.6037,24.1645,22.3877,21.2139,24.8373,23.8236,22.6472
0,0.042,0.078,0,0.118,0.062,0.074,0,0,0.036,0.068,0.02,0.032,0,0.334,0.01,0.028,0,0,0.002,0.046,0.004,0,0,0.002,0.042,0.002,24.0489,22.7529,21.8623,21.083,22.7354,22.2773,21.6405,20.9222,21.0464,20.9011,20.6828,20.7174,20.657,20.5086,27.6037,24.1645,22.3877,21.2139,24.8373,23.8236,22.6472
0,0.045275591,0.072834646,0,0.116141732,0.06496063,0.072834646,0.001968504,0,0.033464567,0.066929134,0.031496063,0.027559055,0,0.328740157,0.007874016,0.029527559,0,0,0.001968504,0.045275591,0.007874016,0,0,0.001968504,0.041338583,0.001968504,24.0489,22.7529,21.8623,21.083,22.7354,22.2773,21.6405,20.9222,21.0464,20.9011,20.6828,20.7174,20.657,20.5086,27.6037,24.1645,22.3877,21.2139,24.8373,23.8236,22.6472
0,0.02182285,0.038510911,0.001283697,0.106546855,0.006418485,0.023106547,0.007702182,0,0.03465982,0.016688062,0.088575096,0.007702182,0.030808729,0.353016688,0.008985879,0.074454429,0.01283697,0.002567394,0,0.052631579,0.016688062,0,0.006418485,0,0.066752246,0.02182285,24.3493,23.2001,22.3076,21.4907,23.4759,23.0517,22.4091,21.2856,21.4846,21.3049,21.0454,21.4526,21.3843,21.2125,27.7975,24.6678,22.8903,21.659,25.7093,24.7908,23.6184
0.003006012,0.017034068,0.039078156,0.003006012,0.092184369,0.02004008,0.04008016,0.008016032,0,0.014028056,0.026052104,0.066132265,0.012024048,0.029058116,0.29759519,0.02004008,0.05511022,0.009018036,0.023046092,0,0.089178357,0.04008016,0,0.006012024,0,0.089178357,0.001002004,24.3493,23.2001,22.3076,21.4907,23.4759,23.0517,22.4091,21.2856,21.4846,21.3049,21.0454,21.4526,21.3843,21.2125,27.7975,24.6678,22.8903,21.659,25.7093,24.7908,23.6184
0.002747253,0.016483516,0.038461539,0.002747253,0.090659341,0.019230769,0.035714286,0,0,0.016483516,0.021978022,0.074175824,0.010989011,0.035714286,0.274725275,0.035714286,0.035714286,0.013736264,0.024725275,0,0.082417582,0.049450549,0,0.002747253,0,0.082417582,0.032967033,24.3493,23.2001,22.3076,21.4907,23.4759,23.0517,22.4091,21.2856,21.4846,21.3049,21.0454,21.4526,21.3843,21.2125,27.7975,24.6678,22.8903,21.659,25.7093,24.7908,23.6184
0,0.00621118,0.01863354,0.00931677,0.037267081,0.00310559,0.02484472,0,0,0.01863354,0.00931677,0.01242236,0.00621118,0.037267081,0.270186335,0.01242236,0.046583851,0.027950311,0.00621118,0.00310559,0.062111801,0.052795031,0.00310559,0.01552795,0,0.285714286,0.031055901,25.2397,24.1388,23.2445,22.3708,24.1823,23.7746,23.1061,22.4607,22.4429,22.2232,21.9016,22.0851,22.0132,21.7962,28.3108,25.6733,23.9059,22.6,26.4561,25.5988,24.4357
0,0.003,0.018,0.01,0.039,0.003,0.026,0,0,0.016,0.003,0.01,0.007,0.016,0.309,0.01,0.052,0.03,0.007,0,0.069,0.039,0,0.02,0,0.309,0.004,25.2397,24.1388,23.2445,22.3708,24.1823,23.7746,23.1061,22.4607,22.4429,22.2232,21.9016,22.0851,22.0132,21.7962,28.3108,25.6733,23.9059,22.6,26.4561,25.5988,24.4357
0,0.006550218,0.072052401,0,0.006550218,0.30349345,0.063318777,0.3930131,0.013100437,0.017467249,0.030567686,0.004366812,0.028384279,0,0.010917031,0.006550218,0.006550218,0,0.006550218,0,0,0,0,0,0,0.019650655,0.010917031,19.7132,18.1434,18.1036,17.7478,16.5906,15.9296,15.1517,14.9964,16.2044,16.8937,17.0531,13.6439,13.5536,13.373,25.0833,19.4125,18.6909,17.9962,19.2366,17.8667,16.5002
0,0.006993007,0.072927073,0,0.006993007,0.304695305,0.124875125,0.328671329,0.012987013,0.017982018,0.030969031,0.003996004,0.028971029,0,0.010989011,0.006993007,0.006993007,0,0.006993007,0,0,0,0,0,0,0.01998002,0.007992008,19.7132,18.1434,18.1036,17.7478,16.5906,15.9296,15.1517,14.9964,16.2044,16.8937,17.0531,13.6439,13.5536,13.373,25.0833,19.4125,18.6909,17.9962,19.2366,17.8667,16.5002
0,0,0,0.002680965,0.061662198,0,0.00536193,0,0,0.002680965,0,0.00536193,0.024128686,0.048257373,0.479892761,0.010723861,0.021447721,0.08847185,0.024128686,0,0.067024129,0.013404826,0,0.032171582,0,0.091152815,0.021447721,26.5746,25.5897,24.7252,23.8519,26.0761,25.7167,25.0105,24.4666,24.1859,24.012,23.6528,24.3697,24.2958,23.9666,28.7689,26.8651,25.2132,24.0128,27.6736,26.9785,25.8964
0,0,0.005964215,0.002982107,0.064612326,0,0.005964215,0,0,0,0,0.002982107,0.010934394,0.022862823,0.535785288,0.008946322,0.024850895,0.092445328,0.013916501,0,0.061630219,0.013916501,0,0.030815109,0,0.095427435,0.005964215,26.5746,25.5897,24.7252,23.8519,26.0761,25.7167,25.0105,24.4666,24.1859,24.012,23.6528,24.3697,24.2958,23.9666,28.7689,26.8651,25.2132,24.0128,27.6736,26.9785,25.8964
